location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
PW,2020-07-06,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.111111,23.888889,31.0,0.762,24.166667,83.968751
PW,2020-07-07,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.277778,23.888889,31.111111,12.7,23.833333,86.442937
PW,2020-07-08,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.833333,23.277778,30.611111,0.254,24.333333,86.207592
PW,2020-07-09,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.944444,23.888889,31.111111,28.448,23.944444,83.670783
PW,2020-07-10,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.666667,23.5,30.0,12.7,23.833333,84.483033
PW,2020-07-11,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.277778,23.277778,30.611111,1.016,23.777778,81.231506
PW,2020-07-12,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.888889,24.0,30.611111,12.446,23.833333,83.385579
PW,2020-07-13,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.944444,23.888889,28.277778,5.334,23.777778,87.8695
PW,2020-07-14,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.5,23.888889,30.611111,0.254,23.944444,80.988638
PW,2020-07-15,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.333333,24.0,31.0,6.35,24.055556,82.330654
PW,2020-07-16,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.0,23.888889,31.111111,0.0,23.611111,81.7421
PW,2020-07-17,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.388889,23.888889,31.111111,2.286,24.055556,82.063124
PW,2020-07-18,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.611111,23.888889,32.0,0.0,23.777778,79.661525
PW,2020-07-19,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.888889,23.888889,31.111111,1.016,23.777778,78.379286
PW,2020-07-20,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.0,24.0,31.722222,0.0,23.833333,82.842878
PW,2020-07-21,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.277778,23.888889,32.222222,0.0,24.0,82.324033
PW,2020-07-22,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.611111,23.0,29.0,23.622,23.666667,89.025574
PW,2020-07-23,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.222222,23.277778,31.0,12.192,23.833333,81.769366
PW,2020-07-24,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.833333,22.222222,31.0,3.556,24.166667,85.350421
PW,2020-07-25,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.722222,24.0,30.0,9.652,24.222222,86.197002
PW,2020-07-26,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.611111,23.277778,29.388889,40.386,23.777778,89.623
PW,2020-07-27,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.777778,22.777778,30.0,5.334,23.777778,83.652248
PW,2020-07-28,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.111111,23.888889,31.111111,,23.666667,81.482737
PW,2020-07-29,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.0,23.888889,30.0,18.796,24.388889,90.853709
PW,2020-07-30,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.888889,24.388889,30.611111,15.24,24.444444,86.500174
PW,2020-07-31,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.0,24.0,30.0,13.716,23.722222,87.288687
PW,2020-08-01,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.166667,23.277778,29.388889,30.226,24.5,90.562993
PW,2020-08-02,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.5,23.888889,30.611111,10.414,24.666667,84.571167
PW,2020-08-03,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.833333,24.0,30.611111,2.54,24.055556,89.938862
PW,2020-08-04,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.777778,21.111111,28.888889,7.62,24.0,89.934906
PW,2020-08-05,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.444444,23.277778,29.0,85.852,23.944444,91.426192
PW,2020-08-06,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.055556,23.888889,30.611111,49.276,23.555556,86.13321
PW,2020-08-07,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.166667,23.277778,30.0,0.762,24.0,82.862224
PW,2020-08-08,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.722222,24.0,29.388889,26.67,23.611111,88.145212
PW,2020-08-09,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.5,23.888889,31.0,4.318,24.166667,82.07653
PW,2020-08-10,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.166667,24.0,29.388889,8.636,24.055556,88.182059
PW,2020-08-11,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.388889,23.888889,31.0,3.048,24.222222,82.88797
PW,2020-08-12,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.444444,23.0,29.0,66.04,23.444444,88.714944
PW,2020-08-13,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.722222,24.0,31.111111,51.054,23.611111,83.088248
PW,2020-08-14,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.555556,23.277778,31.111111,1.524,24.0,80.995696
PW,2020-08-15,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,28.222222,25.0,31.111111,2.286,24.166667,78.688447
PW,2020-08-16,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.277778,23.888889,30.0,20.32,24.388889,84.266929
PW,2020-08-17,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.666667,24.0,30.611111,49.53,24.055556,85.618816
PW,2020-08-18,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,24.777778,22.777778,29.0,67.056,23.388889,92.000293
PW,2020-08-19,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,26.888889,24.0,31.111111,1.27,23.944444,83.944455
PW,2020-08-20,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.166667,23.888889,31.111111,4.064,24.555556,85.668222
PW,2020-08-21,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,24.833333,23.888889,28.0,41.91,23.5,92.312251
PW,2020-08-22,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.222222,23.277778,31.111111,13.208,23.5,80.144351
PW,2020-08-23,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,28.0,23.277778,30.611111,0.508,23.444444,76.324695
PW,2020-08-24,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,28.611111,24.388889,31.111111,0.254,24.111111,76.673505
PW,2020-08-25,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.444444,24.888889,30.611111,0.0,23.722222,80.173696
PW,2020-08-26,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,28.777778,23.888889,31.111111,0.508,24.111111,75.935747
PW,2020-08-27,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,28.055556,23.611111,32.0,8.382,24.277778,79.987307
PW,2020-08-28,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.333333,23.277778,31.722222,7.874,23.777778,80.96744
PW,2020-08-29,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.888889,23.888889,31.722222,6.604,24.166667,80.232199
PW,2020-08-30,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.111111,24.0,31.111111,0.0,23.666667,81.482737
PW,2020-08-31,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,25.611111,23.888889,30.0,14.986,23.222222,86.670594
PW,2020-09-01,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.111111,23.277778,31.722222,0.0,23.777778,82.029544
PW,2020-09-02,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.833333,23.277778,31.722222,0.0,23.888889,79.161111
PW,2020-09-03,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.833333,24.388889,32.222222,0.0,23.833333,78.897101
PW,2020-09-04,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.222222,23.888889,31.111111,4.064,24.333333,84.260966
PW,2020-09-05,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.055556,24.388889,31.111111,4.826,24.055556,83.683124
PW,2020-09-06,ChIJmQOvorRFhDIRu-uhOd0e7RI,Q695,country/PLW,PW,Palau,PW,PLW,0,0,0,0,0,,,,,,,,18092,14679,13759,3517,14491,39.33,0.798,3217,4437,4722,4286,3960,3859,2245,1046,665,283994900,15859,571805,7.466667,134.55,460,448,30,69.12927,15.6,17.9,16.6,7.2626,1596.362915,246.750183,27.833333,24.388889,31.0,1.524,24.611111,82.664287
